,calib_pred,calib_true,test_pred,test_true
129,0.005882755387574434,0,0.002766640391200781,0
130,0.00334075465798378,0,0.008254263550043106,0
131,0.1370195597410202,0,0.0036887868773192167,0
132,0.010446219705045223,0,0.011261171661317348,0
133,0.013929658569395542,0,0.004999093245714903,0
134,0.6909040808677673,1,0.003399763023480773,0
135,0.005204230546951294,0,0.004215652123093605,0
136,0.006544021423906088,0,0.004934675991535187,0
137,0.0040445164777338505,0,0.008446648716926575,0
138,0.2061125934123993,0,0.008164782077074051,0
139,0.00496175792068243,0,0.07880087941884995,1
140,0.008061099797487259,0,0.0058367615565657616,0
141,0.006527420599013567,0,0.036216169595718384,0
142,0.0028091270942240953,0,0.006478432100266218,0
143,0.004708223044872284,0,0.005362688098102808,0
144,0.0044219475239515305,0,0.06126442924141884,0
145,0.02059825509786606,0,0.004655130207538605,0
146,0.006144439801573753,0,0.009575936943292618,0
147,0.010989906266331673,0,0.005684562027454376,0
148,0.009873340837657452,0,0.0030212453566491604,0
149,0.006999976001679897,0,0.011873702518641949,0
150,0.017941003665328026,0,0.005094924010336399,0
151,0.009713240899145603,0,0.0032619719859212637,0
152,0.007350588217377663,0,0.005670074839144945,0
153,0.0049095856957137585,0,0.0045705740340054035,0
154,0.00278744800016284,0,0.0025762964505702257,0
155,0.01249313447624445,0,0.014427761547267437,0
156,0.009857607074081898,0,0.00817902758717537,0
157,0.004057568032294512,0,0.0032677133567631245,0
158,0.00768273463472724,0,0.31010422110557556,0
159,0.008602805435657501,0,0.006792450323700905,0
160,0.005974204745143652,0,0.0032005251850932837,0
161,0.005536309443414211,0,0.002317632082849741,0
162,0.13123776018619537,0,0.006955629214644432,0
163,0.041223201900720596,0,0.007187405601143837,0
164,0.006456493865698576,0,0.0039924923330545425,0
165,0.007598372176289558,0,0.027116863057017326,0
166,0.004805231001228094,0,0.006121951621025801,0
167,0.005835333373397589,0,0.005044473335146904,0
168,0.010631796903908253,0,0.001458711689338088,0
169,0.00606354558840394,0,0.012673581019043922,0
170,0.008594134822487831,0,0.05132844299077988,0
171,0.0062313564121723175,0,0.00620208540931344,0
172,0.007125418167561293,0,0.013174634426832199,0
173,0.004505228716880083,0,0.005451231263577938,0
174,0.002986123552545905,0,0.0054900455288589,0
175,0.004272719379514456,0,0.006564557086676359,0
176,0.00401769345626235,0,0.008965498767793179,0
177,0.04189673811197281,0,0.008106342516839504,0
178,0.0034605825785547495,0,0.034470271319150925,0
179,0.0036954309325665236,0,0.004800756927579641,0
180,0.4704244136810303,1,0.005589175038039684,0
181,0.004660532809793949,0,0.0045535084791481495,0
182,0.003615470603108406,0,0.006480881478637457,0
183,0.0051348269917070866,0,0.0027542582247406244,0
184,0.009614023379981518,0,0.0025567463599145412,0
185,0.004554969724267721,1,0.003819770412519574,0
186,0.0032663531601428986,0,0.004046902991831303,0
187,0.005771440453827381,0,0.003573295660316944,0
188,0.006027191877365112,0,0.006204196251928806,0
189,0.003954864572733641,0,0.01410712581127882,0
190,0.00546966353431344,0,0.006250040605664253,0
191,0.011775635182857513,0,0.03825585916638374,0
192,0.004806248005479574,0,0.007705718278884888,0
193,0.02984577789902687,0,0.15501059591770172,0
194,0.004300149157643318,0,0.07163722813129425,0
195,0.20589473843574524,0,0.0138969412073493,0
196,0.010487621650099754,0,0.0023401323705911636,0
197,0.008582912385463715,0,0.005573404487222433,0
198,0.014283189550042152,0,0.005877576302736998,0
199,0.017976729199290276,0,0.007743117865175009,0
200,0.003469958435744047,0,0.010528435930609703,0
201,0.007211918476969004,0,0.00424593361094594,0
202,0.006335231475532055,0,0.005189023911952972,0
203,0.030671123415231705,0,0.02120177075266838,0
204,0.005465167574584484,0,0.0033791984897106886,0
205,0.06340665370225906,0,0.004396592266857624,0
206,0.04750918224453926,0,0.015555771999061108,0
207,0.007729048375040293,0,0.008202649652957916,0
208,0.05397152900695801,0,0.003913289867341518,0
209,0.021121272817254066,0,0.0037985260132700205,0
210,0.0058746072463691235,0,0.012623184360563755,0
211,0.02063051611185074,0,0.005119664128869772,0
212,0.006062663160264492,0,0.005015485920011997,0
213,0.010162168182432652,0,0.011378093622624874,0
214,0.005133107770234346,0,0.016814371570944786,0
215,0.006772544234991074,0,0.010311112739145756,0
216,0.008164770901203156,0,0.009827744215726852,0
217,0.0036505889147520065,0,0.005041932221502066,0
218,0.0024310643784701824,0,0.002278291853144765,0
219,0.0033209011889994144,0,0.01033093687146902,0
220,0.01325947418808937,0,0.005736734718084335,0
221,0.006240499205887318,0,0.004202695097774267,0
222,0.008255700580775738,0,0.0040354300290346146,0
223,0.0035746064968407154,0,0.03662898764014244,0
224,0.006344738882035017,0,0.0062838224694132805,0
225,0.012763855047523975,0,0.0071125635877251625,0
226,0.0032849074341356754,0,0.5667737722396851,1
227,0.0036045191809535027,0,0.028958646580576897,0
228,0.0062425932846963406,0,0.0029739122837781906,0
229,0.004455956630408764,0,0.011110429652035236,0
230,0.0033263887744396925,0,0.007589525543153286,0
231,0.03521289303898811,0,0.0027021656278520823,0
232,0.0034243324771523476,0,0.002428184263408184,0
233,0.003073623403906822,0,0.011400154791772366,0
234,0.006525120232254267,0,0.0038073451723903418,0
235,0.003372369334101677,0,0.005070557352155447,0
236,0.005641646683216095,0,0.005453814286738634,0
237,0.011280227452516556,0,0.01127302274107933,0
238,0.006334805395454168,0,0.02032097801566124,0
239,0.004395356867462397,0,0.003761689644306898,0
240,0.009481525048613548,0,0.007115163374692202,0
241,0.0025040716864168644,0,0.0042032296769320965,0
242,0.006727585569024086,0,0.0031861101742833853,0
243,0.004255227278918028,0,0.003476193407550454,0
244,0.004265592433512211,0,0.004654171410948038,0
245,0.005029353778809309,0,0.009742280468344688,0
246,0.01275031827390194,0,0.010138788260519505,0
247,0.0062437234446406364,0,0.0033201249316334724,0
248,0.022787632420659065,0,0.007370418403297663,0
249,0.016082512214779854,0,0.004392605274915695,0
250,0.05690431967377663,0,0.8663704991340637,1
251,0.0068826694041490555,0,0.04163224250078201,0
252,0.010887883603572845,0,0.005865966901183128,0
253,0.006467018276453018,0,0.005795134697109461,0
254,0.004542923532426357,0,0.8800623416900635,1
255,0.004120826255530119,0,0.00890836026519537,0
256,0.006620097439736128,0,0.036751966923475266,0
257,0.007585726212710142,0,0.005887235514819622,0
258,0.008518818765878677,0,0.015186603181064129,0
259,0.1193944439291954,0,0.002212394494563341,0
260,0.008101673796772957,0,0.6951854228973389,0
261,0.0065281689167022705,0,0.006641804706305265,0
262,0.009271319955587387,0,0.003851095447316766,0
263,0.006993306800723076,0,0.008128240704536438,0
264,0.004142546094954014,0,0.04562933370471001,0
265,0.026797551661729813,0,0.3279179632663727,0
266,0.009460660628974438,0,0.009266205132007599,0
267,0.017952971160411835,0,0.007066056597977877,0
268,0.027165396139025688,0,0.0033076952677220106,0
269,0.00707979267463088,0,0.00636184960603714,0
270,0.0036214774008840322,0,0.002376074669882655,0
271,0.03709442913532257,0,0.017789827659726143,0
272,0.0056320675648748875,0,0.004370107781141996,0
273,0.1515650600194931,0,0.006473090499639511,0
274,0.10523843765258789,0,0.018428772687911987,0
275,0.5941177606582642,0,0.0032675983384251595,0
276,0.0054024094715714455,0,0.012454203329980373,0
277,0.0033879748079925776,0,0.00650185439735651,0
278,0.006815864238888025,0,0.00877013336867094,0
279,0.01105925627052784,0,0.0036579675506800413,0
280,0.004015934653580189,0,0.0029712230898439884,0
281,0.004447697661817074,0,0.006033188197761774,1
282,0.07424511760473251,0,0.0035465655382722616,0
283,0.013894667848944664,0,0.007668450940400362,0
284,0.007939898408949375,0,0.004242457449436188,0
285,0.010676192119717598,0,0.013700452633202076,0
286,0.004118964076042175,0,0.0204198956489563,0
287,0.009724723175168037,0,0.01568266563117504,0
288,0.008846083655953407,0,0.008288631215691566,0
289,0.002928478643298149,0,0.00613918574526906,0
290,0.003678517648950219,0,0.008872969076037407,1
291,0.004109537228941917,0,0.014373942278325558,0
292,0.002707175211980939,0,0.006604234222322702,0
293,0.0037564076483249664,0,0.007464436814188957,0
294,0.00625231210142374,0,0.01191700343042612,0
295,0.014767706394195557,0,0.008662392385303974,0
296,0.6120228171348572,0,0.008123913779854774,0
297,0.004452395718544722,0,0.0029462689999490976,0
298,0.0045402394607663155,0,0.004326844587922096,0
299,0.002824418479576707,0,0.006999816745519638,0
300,0.030226226896047592,0,0.019327793270349503,0
301,0.03253663703799248,0,0.006821612361818552,0
302,0.0024260899517685175,0,0.002110537141561508,0
303,0.0033822106197476387,0,0.00397992180660367,0
304,0.004961004480719566,0,0.004971114918589592,0
305,0.005144218914210796,0,0.006302268244326115,0
306,0.004694177769124508,0,0.005385568831115961,0
307,0.00310144922696054,0,0.004208941478282213,0
308,0.015863269567489624,0,0.01000900100916624,0
309,0.008501405827701092,0,0.016326844692230225,0
310,0.006086715031415224,0,0.1133376806974411,0
311,0.004069575108587742,0,0.009867046028375626,0
312,0.005377661436796188,0,0.006873496808111668,0
313,0.02436380833387375,0,0.25124117732048035,0
314,0.015877926722168922,0,0.006725922226905823,0
315,0.012321729212999344,0,0.008676555939018726,0
316,0.005855476018041372,0,0.004836682695895433,0
317,0.0024576822761446238,0,0.007895871996879578,1
318,0.009234469383955002,0,0.05967826396226883,0
319,0.0134566156193614,0,0.003541148966178298,0
320,0.004610870033502579,0,0.004709248431026936,0
321,0.005490269046276808,0,0.004335310310125351,0
322,0.0034793911036103964,0,0.01634639874100685,0
323,0.0033730356954038143,0,0.10273337364196777,0
324,0.003716996405273676,0,0.003201588522642851,0
325,0.006258821580559015,0,0.0034781331196427345,0
326,0.0065933531150221825,0,0.002490121638402343,0
327,0.004561465233564377,0,0.014201142825186253,0
328,0.0032795348670333624,0,0.006414981093257666,0
329,0.027328606694936752,0,0.007058165036141872,0
330,0.004760230425745249,0,0.0066764093935489655,0
331,0.008768405765295029,0,0.014718119986355305,0
332,0.010693520307540894,0,0.01275554858148098,0
333,0.00884966365993023,0,0.005620089825242758,0
334,0.0029988191090524197,0,0.009201607666909695,0
335,0.007131114602088928,0,0.10026757419109344,0
336,0.0037078959867358208,0,0.004610217642039061,0
337,0.009866197593510151,0,0.004535496234893799,0
338,0.14302581548690796,0,0.006154292728751898,0
339,0.004975676536560059,0,0.003047106321901083,0
340,0.01163516566157341,0,0.006741377525031567,0
341,0.0021923407912254333,0,0.006803905591368675,0
342,0.013318209908902645,0,0.007760455831885338,0
343,0.005249654874205589,0,0.5017277002334595,0
344,0.0042861029505729675,0,0.0033659215550869703,0
345,0.0048845550045371056,0,0.005514299962669611,1
346,0.005731262732297182,0,0.008213188499212265,0
347,0.0020523006096482277,0,0.006476357113569975,0
348,0.008813994936645031,0,0.012067870236933231,0
349,0.004548915661871433,0,0.0028054509311914444,0
350,0.004812752828001976,0,0.046506330370903015,0
351,0.007593045476824045,0,0.005345775280147791,0
352,0.01979091763496399,0,0.005708994809538126,0
353,0.014021328650414944,0,0.0043277135118842125,0
354,0.005237554665654898,0,0.006782902870327234,0
355,0.015182672999799252,0,0.0030289478600025177,0
356,0.03381706401705742,0,0.005930330138653517,0
357,0.00558410445228219,0,0.0038800453767180443,0
358,0.014991739764809608,0,0.0040788063779473305,0
359,0.03610842302441597,0,0.004933112300932407,0
360,0.008954201824963093,0,0.018675604835152626,0
361,0.014194094575941563,0,0.00307840621098876,0
362,0.004181289114058018,0,0.020959608256816864,0
363,0.0024182023480534554,1,0.005616021808236837,0
364,0.0038492169696837664,0,0.006872507743537426,0
365,0.005987565498799086,0,0.015810992568731308,0
366,0.007392653729766607,0,0.3617333471775055,0
367,0.006984047591686249,0,0.0013360254233703017,0
368,0.007830786518752575,0,0.006999843753874302,0
369,0.00294026592746377,1,0.015549851581454277,0
370,0.005409236531704664,0,0.63055419921875,0
371,0.0077766538597643375,0,0.005004653707146645,0
372,0.002470846753567457,0,0.007328469306230545,0
373,0.02133330889046192,1,0.003826567903161049,0
374,0.006392072420567274,0,0.004874515812844038,0
375,0.026236088946461678,0,0.0021654271986335516,0
376,0.011186925694346428,0,0.006793190259486437,0
377,0.0033157127909362316,0,0.04399730637669563,0
378,0.004800237249583006,0,0.005435701459646225,0
379,0.006092356983572245,0,0.07035745680332184,0
380,0.007578532211482525,0,0.005654420703649521,0
381,0.022750720381736755,0,0.023374482989311218,0
382,0.011611981317400932,0,0.02422799915075302,0
383,0.0034072757698595524,0,0.005972078535705805,0
384,0.011388741433620453,0,0.009971987456083298,0
385,0.1617702692747116,0,0.01403516624122858,0
386,0.004036612808704376,0,0.005195873323827982,0
387,0.008318032138049603,0,0.01643151417374611,0
388,0.009507709182798862,0,0.004036400001496077,0
389,0.009216799400746822,0,0.0025781632866710424,0
390,0.004407936241477728,1,0.005270030349493027,0
391,0.014623919501900673,0,0.01783030852675438,0
392,0.0033143546897917986,0,0.007728243712335825,0
393,0.002584570785984397,0,0.004571481142193079,0
394,0.005741529632359743,0,0.008581934496760368,0
395,0.009586440399289131,0,0.008534815162420273,0
396,0.011245218105614185,0,0.00865100882947445,0
397,0.009195918217301369,0,0.008298183791339397,0
398,0.011821228079497814,0,0.0070597329176962376,0
399,0.007024546153843403,0,0.002806779695674777,0
400,0.01950216293334961,0,0.003057581139728427,0
401,0.012843219563364983,0,0.007191475946456194,0
402,0.006934174336493015,0,0.0019664836581796408,0
403,0.005423346534371376,0,0.0032843954395502806,0
404,0.006688233464956284,0,0.7534505724906921,0
405,0.007343417499214411,0,0.007326564285904169,0
406,0.01960388757288456,0,0.003286950057372451,0
407,0.0067176069132983685,0,0.007624571677297354,0
408,0.010091868229210377,0,0.005982362665235996,0
409,0.03640774264931679,0,0.01436445489525795,0
410,0.5715897083282471,1,0.006384366191923618,0
411,0.3541598618030548,1,0.0043449620716273785,0
412,0.007041099015623331,0,0.004501030780375004,0
413,0.006025354843586683,0,0.006709600333124399,0
414,0.00940889585763216,0,0.006364439148455858,0
415,0.00921659916639328,0,0.006192321423441172,0
416,0.016382457688450813,0,0.003509471658617258,0
417,0.0050737312994897366,0,0.01244335900992155,0
418,0.02961699664592743,0,0.005958727095276117,0
419,0.006535359658300877,0,0.0066490983590483665,0
420,0.010762598365545273,0,0.0032150293700397015,1
421,0.004783553071320057,0,0.028233198449015617,0
422,0.0035478819627314806,0,0.13359405100345612,0
423,0.0076905726455152035,0,0.007664891891181469,0
424,0.0047993785701692104,0,0.004916238598525524,0
425,0.010015523061156273,0,0.02532302960753441,0
426,0.0056056673638522625,0,0.0043698446825146675,0
427,0.006502433679997921,0,0.00812400970607996,0
428,0.0034487545490264893,0,0.006683446001261473,0
429,0.03461003303527832,1,0.006201309617608786,0
430,0.017225775867700577,0,0.012237031944096088,0
431,0.5329142212867737,0,0.006113635841757059,0
432,0.006369483191519976,0,0.005541399121284485,0
433,0.00461950059980154,0,0.004347640555351973,0
434,0.003513884963467717,0,0.004673446528613567,0
435,0.0034868239890784025,0,0.005896156188100576,0
436,0.008748170919716358,0,0.008314362727105618,0
437,0.006087164860218763,0,0.008036288432776928,0
438,0.006622412241995335,0,0.010368435643613338,0
439,0.005640413612127304,0,0.005094592925161123,0
440,0.0028192163445055485,0,0.004800544586032629,0
441,0.801119863986969,1,0.006934909615665674,0
442,0.01433044858276844,0,0.005332936067134142,0
443,0.00485157361254096,0,0.006412823218852282,0
444,0.004992861300706863,0,0.003368593752384186,0
445,0.02616647258400917,0,0.006184277590364218,0
446,0.004589134827256203,0,0.004806941375136375,0
447,0.005529702641069889,0,0.0032800836488604546,0
448,0.004785524215549231,0,0.021109426394104958,0
449,0.028241651132702827,0,0.004136094823479652,0
450,0.006587976589798927,0,0.0052068354561924934,0
451,0.1627623289823532,0,0.010689657181501389,0
452,0.0031674194615334272,0,0.0037253755144774914,0
453,0.03873242437839508,0,0.0028370870277285576,0
454,0.007597487885504961,0,0.005466357339173555,0
455,0.004617040976881981,0,0.012044118717312813,0
456,0.0022055967710912228,0,0.07140849530696869,0
457,0.00447764853015542,0,0.01808241195976734,0
458,0.010028145276010036,0,0.0018939358415082097,0
459,0.0032501365058124065,0,0.007045124191790819,0
460,0.015994634479284286,0,0.005821284372359514,0
461,0.006245516240596771,0,0.11182691901922226,0
462,0.004537292290478945,0,0.007808847352862358,0
463,0.004635188728570938,0,0.004044691566377878,0
464,0.005026767961680889,0,0.006026474293321371,0
465,0.0057483846321702,0,0.0037807009648531675,0
466,0.005186993163079023,0,0.010791142471134663,0
467,0.003518267534673214,0,0.01933583803474903,0
468,0.00865524634718895,0,0.0031799825374037027,0
469,0.011329077184200287,0,0.516125500202179,1
470,0.00536765530705452,0,0.005809179041534662,0
471,0.01225596945732832,0,0.024911019951105118,0
472,0.486379474401474,0,0.4996664822101593,0
473,0.004484431818127632,0,0.002655911259353161,0
474,0.0030507254414260387,0,0.580581784248352,0
475,0.006265845615416765,0,0.0022961993236094713,0
476,0.007525000721216202,0,0.015372542664408684,0
477,0.012229720130562782,0,0.002037767553701997,0
478,0.0191422700881958,0,0.0043489099480211735,0
479,0.011868758127093315,0,0.011156190186738968,0
480,0.16094495356082916,0,0.016933390870690346,0
481,0.005132849793881178,0,0.007009999360889196,0
482,0.005936010740697384,0,0.011652153916656971,0
483,0.005737567786127329,0,0.0048239566385746,1
484,0.00477189477533102,0,0.0024620946496725082,0
485,0.00702726049348712,0,0.00522797554731369,0
486,0.0057887062430381775,0,0.004819170106202364,0
487,0.0061149257235229015,0,0.0026196474209427834,0
488,0.004922970663756132,0,0.00385125819593668,0
489,0.004136951174587011,0,0.013827936723828316,0
490,0.0031821615993976593,0,0.6099651455879211,1
491,0.030193189159035683,0,0.005147621966898441,0
492,0.003895222209393978,0,0.006828503217548132,0
493,0.00673281354829669,0,0.002302491571754217,0
494,0.02379739098250866,0,0.06935717165470123,0
495,0.014427985064685345,0,0.011958056129515171,0
496,0.22190147638320923,0,0.00788094475865364,0
497,0.010920324362814426,0,0.007916128262877464,0
498,0.002864818787202239,0,0.0028428989462554455,0
499,0.007096216548234224,0,0.004593420773744583,0
500,0.003943037241697311,0,0.02496640384197235,0
501,0.018637174740433693,0,0.008286342024803162,0
502,0.004236736334860325,0,0.015005871653556824,0
503,0.004888009745627642,0,0.01024382933974266,0
504,0.004520519636571407,0,0.004386072512716055,0
505,0.004495058208703995,0,0.0015806908486410975,0
506,0.00580379506573081,0,0.04600626230239868,0
507,0.026514464989304543,0,0.006410196423530579,0
508,0.005087260156869888,0,0.054837677627801895,0
509,0.0037071136757731438,0,0.0025627873837947845,0
510,0.004099785350263119,0,0.0065440586768090725,0
511,0.007100098300725222,0,0.0118594104424119,0
512,0.011892189271748066,0,0.003463747911155224,0
513,0.00837720837444067,0,0.02008206583559513,0
514,0.0048664407804608345,0,0.00585916917771101,0
515,0.004754241090267897,0,0.00702577643096447,0
516,0.32129523158073425,0,0.6046521067619324,0
517,0.0036443190183490515,0,0.00603282218798995,0
518,0.011530752293765545,0,0.004409401677548885,0
519,0.0042592925019562244,1,0.0047304993495345116,0
520,0.0061134765855968,0,0.010860269889235497,0
521,0.005137755535542965,0,0.007334329653531313,0
522,0.004312566481530666,0,0.014491370879113674,0
523,0.006673241034150124,0,0.007757845800369978,0
524,0.006658379454165697,0,0.008649958297610283,0
525,0.0226025078445673,0,0.007829304784536362,0
526,0.004877416882663965,0,0.007108019199222326,0
527,0.004035991616547108,0,0.004997615702450275,0
528,0.005643018987029791,0,0.006864706985652447,0
529,0.006274836603552103,0,0.010878299362957478,0
530,0.009599047712981701,0,0.006451038643717766,0
531,0.006286919582635164,0,0.005677361972630024,0
532,0.0021361326798796654,0,0.00407667038962245,0
533,0.006254158448427916,0,0.0031620461959391832,1
534,0.0039129555225372314,0,0.020640194416046143,0
535,0.0045599499717354774,0,0.009637962095439434,0
536,0.002445120131596923,0,0.0041514113545417786,0
537,0.006039038300514221,0,0.0067652189172804356,0
538,0.010304448194801807,0,0.020940585061907768,0
539,0.0053809271194040775,0,0.003304910846054554,0
540,0.0022301534190773964,0,0.005615273490548134,0
541,0.004981270059943199,0,0.00695479940623045,0
542,0.004262673202902079,0,0.003038136987015605,0
543,0.004688065964728594,0,0.40911608934402466,1
544,0.23644070327281952,0,0.007928593084216118,0
545,0.02693101018667221,0,0.005572622176259756,0
546,0.006571074947714806,0,0.006589106749743223,0
547,0.0086692338809371,0,0.008166457526385784,0
548,0.005669192876666784,0,0.002832194324582815,0
549,0.01494137104600668,0,0.006320809479802847,0
550,0.008426859974861145,0,0.008553711697459221,0
551,0.0031481829937547445,0,0.006023396737873554,0
552,0.0028770824428647757,0,0.006840086542069912,0
553,0.007805829867720604,0,0.003947226796299219,0
554,0.0073936088010668755,0,0.007803750690072775,0
555,0.0021532902028411627,0,0.00355301215313375,1
556,0.0073562790639698505,0,0.013347409665584564,0
557,0.1266915500164032,0,0.03494422882795334,0
558,0.005958049092441797,0,0.05113872513175011,0
559,0.006831842008978128,0,0.003621244803071022,0
560,0.03811299055814743,0,0.0033204657956957817,0
561,0.005466279573738575,0,0.4247041940689087,0
562,0.016985779628157616,0,0.0035084045957773924,0
563,0.007223703432828188,0,0.006754720583558083,0
564,0.006679612677544355,0,0.00602998910471797,0
565,0.004721534438431263,0,0.4393729269504547,0
566,0.014725659042596817,0,0.005320286378264427,0
567,0.003298706142231822,0,0.007500035688281059,0
568,0.0048912158235907555,0,0.006252113729715347,0
569,0.39732521772384644,0,0.00557490810751915,0
570,0.6155734062194824,0,0.0024746882263571024,0
571,0.007867545820772648,0,0.0020685724448412657,0
572,0.0052005755715072155,0,0.005455175414681435,0
